codice_istat,denominazione,codice_catastale,regione,provincia,sigla_provincia,superficie_km2,popolazione_residente,popolazione_legale,zona_altimetrica,altitudine,comune_litoraneo,comune_isolano
050026,Pisa,G702,Toscana,Pisa,PI,185.1558,89422,89002,5,8,1,0
050027,Pomarance,G804,Toscana,Pisa,PI,227.8434,5243,5390,3,369,0,0
050028,Ponsacco,G822,Toscana,Pisa,PI,19.8828,15642,15577,5,24,0,0
050029,Pontedera,G843,Toscana,Pisa,PI,46.0346,29893,29284,5,21,0,0
050030,Riparbella,H319,Toscana,Pisa,PI,58.9606,1644,1572,4,222,0,0
050031,San Giuliano Terme,A562,Toscana,Pisa,PI,91.9402,30832,30836,5,14,1,0
050032,San Miniato,I046,Toscana,Pisa,PI,102.5825,27831,27767,3,144,0,0
050033,Santa Croce sull'Arno,I177,Toscana,Pisa,PI,16.7885,14941,14608,5,18,0,0
050034,Santa Luce,I217,Toscana,Pisa,PI,66.6217,1588,1637,3,200,0,0
050035,Santa Maria a Monte,I232,Toscana,Pisa,PI,38.0351,13396,13307,5,77,0,0
050036,Terricciola,L138,Toscana,Pisa,PI,43.2831,4349,4460,3,184,0,0
050037,Vecchiano,L702,Toscana,Pisa,PI,67.7196,11876,11910,5,4,1,0
050038,Vicopisano,L850,Toscana,Pisa,PI,26.8682,8557,8553,4,18,0,0
050039,Volterra,M126,Toscana,Pisa,PI,252.6378,9409,9696,3,541,0,0
050040,Casciana Terme Lari,M327,Toscana,Pisa,PI,81.3978,12121,12160,3,127,0,0
050041,Crespina Lorenzana,M328,Toscana,Pisa,PI,46.4399,5412,5426,3,83,0,0
051001,Anghiari,A291,Toscana,Arezzo,AR,130.9192,5411,5385,3,428,0,0
051002,Arezzo,A390,Toscana,Arezzo,AR,384.7538,96479,96717,3,297,0,0
051003,Badia Tedalda,A541,Toscana,Arezzo,AR,118.7166,966,971,1,701,0,0
051004,Bibbiena,A851,Toscana,Arezzo,AR,86.5123,11930,11806,1,413,0,0
051005,Bucine,B243,Toscana,Arezzo,AR,131.6464,9921,9910,3,242,0,0
051006,Capolona,B670,Toscana,Arezzo,AR,47.5561,5218,5244,3,261,0,0
051007,Caprese Michelangelo,B693,Toscana,Arezzo,AR,66.5302,1316,1355,1,625,0,0
051008,Castel Focognano,C102,Toscana,Arezzo,AR,56.6284,2928,2963,1,306,0,0
051010,Castel San Niccolò,C263,Toscana,Arezzo,AR,83.2701,2476,2517,1,383,0,0
051011,Castiglion Fibocchi,C318,Toscana,Arezzo,AR,25.4628,2096,2103,3,301,0,0
051012,Castiglion Fiorentino,C319,Toscana,Arezzo,AR,111.4255,12823,13052,3,336,0,0
051013,Cavriglia,C407,Toscana,Arezzo,AR,60.8681,9513,9462,3,289,0,0
051014,Chitignano,C648,Toscana,Arezzo,AR,14.8936,872,866,1,569,0,0
051015,Chiusi della Verna,C663,Toscana,Arezzo,AR,102.3214,1889,1889,1,964,0,0
051016,Civitella in Val di Chiana,C774,Toscana,Arezzo,AR,100.326,8672,8814,3,268,0,0
051017,Cortona,D077,Toscana,Arezzo,AR,342.7358,20834,21324,3,504,0,0
051018,Foiano della Chiana,D649,Toscana,Arezzo,AR,40.7826,8997,9183,3,322,0,0
051020,Loro Ciuffenna,E693,Toscana,Arezzo,AR,86.8694,5914,5854,1,320,0,0
051021,Lucignano,E718,Toscana,Arezzo,AR,44.9309,3442,3396,3,398,0,0
051022,Marciano della Chiana,E933,Toscana,Arezzo,AR,23.6945,3472,3458,3,318,0,0
051023,Montemignaio,F565,Toscana,Arezzo,AR,25.943,496,523,1,754,0,0
051024,Monterchi,F594,Toscana,Arezzo,AR,29.4158,1721,1708,3,345,0,0
051025,Monte San Savino,F628,Toscana,Arezzo,AR,89.8061,8540,8615,3,332,0,0
051026,Montevarchi,F656,Toscana,Arezzo,AR,56.6334,24060,24047,3,152,0,0
051027,Ortignano Raggiolo,G139,Toscana,Arezzo,AR,36.3016,821,852,1,377,0,0
051030,Pieve Santo Stefano,G653,Toscana,Arezzo,AR,156.0867,2979,2994,1,433,0,0
051031,Poppi,G879,Toscana,Arezzo,AR,97.0817,5744,5879,1,425,0,0
051033,San Giovanni Valdarno,H901,Toscana,Arezzo,AR,21.4497,16503,16644,3,139,0,0
051034,Sansepolcro,I155,Toscana,Arezzo,AR,91.193,15151,15227,3,337,0,0
051035,Sestino,I681,Toscana,Arezzo,AR,80.2297,1191,1218,1,473,0,0
051037,Subbiano,I991,Toscana,Arezzo,AR,77.8418,6401,6274,1,269,0,0
051038,Talla,L038,Toscana,Arezzo,AR,59.8868,956,975,1,370,0,0
051039,Terranuova Bracciolini,L123,Toscana,Arezzo,AR,85.5312,12077,11983,3,158,0,0
051040,Castelfranco Piandiscò,M322,Toscana,Arezzo,AR,55.991,9756,9832,3,285,0,0
051041,Pratovecchio Stia,M329,Toscana,Arezzo,AR,138.226,5379,5439,1,451,0,0
051042,Laterina Pergine Valdarno,M392,Toscana,Arezzo,AR,70.5358,6296,6447,3,364,0,0
052001,Abbadia San Salvatore,A006,Toscana,Siena,SI,58.9933,6105,6023,1,824,0,0
052002,Asciano,A461,Toscana,Siena,SI,215.6437,6756,6812,3,199,0,0
052003,Buonconvento,B269,Toscana,Siena,SI,64.8436,2964,3004,3,150,0,0
052004,Casole d'Elsa,B984,Toscana,Siena,SI,148.7041,3675,3716,3,380,0,0
052005,Castellina in Chianti,C172,Toscana,Siena,SI,99.7346,2605,2677,3,565,0,0
052006,Castelnuovo Berardenga,C227,Toscana,Siena,SI,177.1072,8851,8970,3,345,0,0
052007,Castiglione d'Orcia,C313,Toscana,Siena,SI,141.5388,2081,2148,1,524,0,0
052008,Cetona,C587,Toscana,Siena,SI,53.5447,2438,2516,3,348,0,0
052009,Chianciano Terme,C608,Toscana,Siena,SI,36.5614,7096,6848,3,461,0,0
052010,Chiusdino,C661,Toscana,Siena,SI,141.5667,1702,1767,3,549,0,0
052011,Chiusi,C662,Toscana,Siena,SI,58.0704,8081,8051,3,389,0,0
052012,Colle di Val d'Elsa,C847,Toscana,Siena,SI,92.035,21605,21677,3,205,0,0
052013,Gaiole in Chianti,D858,Toscana,Siena,SI,128.8832,2485,2584,3,357,0,0
052015,Montepulciano,F592,Toscana,Siena,SI,165.5402,13032,13386,3,613,0,0
052016,Monteriggioni,F598,Toscana,Siena,SI,99.8139,9950,9993,3,205,0,0
052017,Monteroni d'Arbia,F605,Toscana,Siena,SI,105.8566,9029,8984,3,165,0,0
052018,Monticiano,F676,Toscana,Siena,SI,109.5004,1605,1534,3,369,0,0
052019,Murlo,F815,Toscana,Siena,SI,114.6247,2479,2408,3,281,0,0
052020,Piancastagnaio,G547,Toscana,Siena,SI,69.6263,3849,3968,1,774,0,0
052021,Pienza,G602,Toscana,Siena,SI,122.8668,1928,2007,3,501,0,0
052022,Poggibonsi,G752,Toscana,Siena,SI,70.5922,28062,28576,3,119,0,0
052023,Radda in Chianti,H153,Toscana,Siena,SI,80.4149,1436,1470,3,537,0,0
052024,Radicofani,H156,Toscana,Siena,SI,117.975,1044,1065,3,800,0,0
052025,Radicondoli,H157,Toscana,Siena,SI,132.5264,950,925,3,510,0,0
052026,Rapolano Terme,H185,Toscana,Siena,SI,83.0208,5115,5030,3,320,0,0
052027,San Casciano dei Bagni,H790,Toscana,Siena,SI,92.1434,1421,1516,3,577,0,0
052028,San Gimignano,H875,Toscana,Siena,SI,138.5686,7452,7487,3,335,0,0
052030,San Quirico d'Orcia,I135,Toscana,Siena,SI,42.2351,2560,2610,3,418,0,0
052031,Sarteano,I445,Toscana,Siena,SI,84.8432,4515,4476,3,535,0,0
052032,Siena,I726,Toscana,Siena,SI,118.5061,52990,53062,3,333,0,0
052033,Sinalunga,A468,Toscana,Siena,SI,78.6758,12084,12128,3,363,0,0
052034,Sovicille,I877,Toscana,Siena,SI,143.5794,9852,9906,3,265,0,0
052035,Torrita di Siena,L303,Toscana,Siena,SI,58.339,6957,7014,3,328,0,0
052036,Trequanda,L384,Toscana,Siena,SI,63.9492,1137,1195,3,456,0,0
052037,Montalcino,M378,Toscana,Siena,SI,310.3936,5569,5676,3,522,0,0
053001,Arcidosso,A369,Toscana,Grosseto,GR,93.2541,4282,4226,1,662,0,0
053002,Campagnatico,B497,Toscana,Grosseto,GR,162.252,2328,2335,3,248,0,0
053003,Capalbio,B646,Toscana,Grosseto,GR,187.3562,3710,3887,4,167,1,0
053004,Castel del Piano,C085,Toscana,Grosseto,GR,67.7697,4792,4808,1,630,0,0
053005,Castell'Azzara,C147,Toscana,Grosseto,GR,64.2308,1262,1311,1,793,0,0
053006,Castiglione della Pescaia,C310,Toscana,Grosseto,GR,209.2777,7026,7098,4,6,1,0
053007,Cinigiano,C705,Toscana,Grosseto,GR,161.5519,2424,2390,3,303,0,0
053008,Civitella Paganico,C782,Toscana,Grosseto,GR,192.9,2936,2989,3,311,0,0
053009,Follonica,D656,Toscana,Grosseto,GR,56.1606,20174,20607,4,12,1,0
053010,Gavorrano,D948,Toscana,Grosseto,GR,164.0818,8322,8192,4,269,0,0
053011,Grosseto,E202,Toscana,Grosseto,GR,473.4591,81264,81503,5,19,1,0
053012,Isola del Giglio,E348,Toscana,Grosseto,GR,23.8934,1271,1344,4,399,1,1
053013,Magliano in Toscana,E810,Toscana,Grosseto,GR,250.8853,3268,3316,4,128,1,0
053014,Manciano,E875,Toscana,Grosseto,GR,372.4983,6916,7113,3,440,0,0
053015,Massa Marittima,F032,Toscana,Grosseto,GR,283.4428,8186,8124,4,366,0,0
053016,Monte Argentario,F437,Toscana,Grosseto,GR,60.4768,11696,12040,4,15,1,0
053017,Montieri,F677,Toscana,Grosseto,GR,108.2049,1182,1173,4,692,0,0
053018,Orbetello,G088,Toscana,Grosseto,GR,226.8751,14020,14352,4,10,1,0
053019,Pitigliano,G716,Toscana,Grosseto,GR,101.9592,3533,3608,3,311,0,0
053020,Roccalbegna,H417,Toscana,Grosseto,GR,124.8586,918,923,1,528,0,0
053021,Roccastrada,H449,Toscana,Grosseto,GR,284.4635,8714,8761,3,483,0,0
053022,Santa Fiora,I187,Toscana,Grosseto,GR,63.4512,2490,2485,1,697,0,0
053023,Scansano,I504,Toscana,Grosseto,GR,273.5602,4286,4263,4,512,0,0
053024,Scarlino,I510,Toscana,Grosseto,GR,88.321,3709,3814,4,209,1,0
053025,Seggiano,I571,Toscana,Grosseto,GR,49.4286,997,983,1,449,0,0
053026,Sorano,I841,Toscana,Grosseto,GR,174.5585,3006,3097,3,379,0,0
053027,Monterotondo Marittimo,F612,Toscana,Grosseto,GR,102.6925,1273,1283,4,539,0,0
053028,Semproniano,I601,Toscana,Grosseto,GR,81.6533,1020,984,3,593,0,0
054001,Assisi,A475,Umbria,Perugia,PG,187.1954,27468,27880,3,419,0,0
054002,Bastia Umbra,A710,Umbria,Perugia,PG,27.5988,21321,21256,3,203,0,0
054003,Bettona,A832,Umbria,Perugia,PG,45.0747,4227,4288,3,353,0,0
054004,Bevagna,A835,Umbria,Perugia,PG,56.222,4747,4777,3,220,0,0
054005,Campello sul Clitunno,B504,Umbria,Perugia,PG,49.7616,2316,2347,3,296,0,0
054006,Cannara,B609,Umbria,Perugia,PG,32.8093,4155,4198,3,197,0,0
054007,Cascia,B948,Umbria,Perugia,PG,180.8333,2948,2979,1,664,0,0
054008,Castel Ritaldi,C252,Umbria,Perugia,PG,22.4414,3017,3048,3,298,0,0
054009,Castiglione del Lago,C309,Umbria,Perugia,PG,205.2651,15173,15193,3,297,0,0
054010,Cerreto di Spoleto,C527,Umbria,Perugia,PG,74.7826,958,985,1,548,0,0
054011,Citerna,C742,Umbria,Perugia,PG,23.5286,3400,3428,3,470,0,0
054012,Città della Pieve,C744,Umbria,Perugia,PG,110.9422,7388,7512,3,507,0,0
054013,Città di Castello,C745,Umbria,Perugia,PG,387.3122,37871,38505,3,294,0,0
054014,Collazzone,C845,Umbria,Perugia,PG,55.5633,3288,3365,3,466,0,0
054015,Corciano,C990,Umbria,Perugia,PG,63.724,21623,21429,3,390,0,0
054016,Costacciaro,D108,Umbria,Perugia,PG,41.0597,1031,1110,1,570,0,0
054017,Deruta,D279,Umbria,Perugia,PG,44.5594,9530,9444,3,222,0,0
054018,Foligno,D653,Umbria,Perugia,PG,264.6556,55303,55503,1,245,0,0
054019,Fossato di Vico,D745,Umbria,Perugia,PG,35.3901,2555,2652,1,566,0,0
054020,Fratta Todina,D787,Umbria,Perugia,PG,17.4281,1897,1845,3,213,0,0
054021,Giano dell'Umbria,E012,Umbria,Perugia,PG,44.4751,3636,3654,3,543,0,0
054022,Gualdo Cattaneo,E229,Umbria,Perugia,PG,96.6236,5613,5691,3,465,0,0
054023,Gualdo Tadino,E230,Umbria,Perugia,PG,124.2828,14224,14313,1,538,0,0
054024,Gubbio,E256,Umbria,Perugia,PG,525.7677,30308,30650,1,527,0,0
054025,Lisciano Niccone,E613,Umbria,Perugia,PG,35.1819,596,596,3,316,0,0
054026,Magione,E805,Umbria,Perugia,PG,129.7334,14680,14602,3,321,0,0
054027,Marsciano,E975,Umbria,Perugia,PG,161.5282,17931,18038,3,184,0,0
054028,Massa Martana,F024,Umbria,Perugia,PG,78.4082,3577,3641,3,352,0,0
054029,Monte Castello di Vibio,F456,Umbria,Perugia,PG,31.9491,1418,1450,3,424,0,0
054030,Montefalco,F492,Umbria,Perugia,PG,69.5123,5251,5421,3,477,0,0
054031,Monteleone di Spoleto,F540,Umbria,Perugia,PG,62.1649,539,567,1,956,0,0
054032,Monte Santa Maria Tiberina,F629,Umbria,Perugia,PG,72.5284,1060,1112,3,663,0,0
054033,Montone,F685,Umbria,Perugia,PG,51.0942,1537,1579,3,469,0,0
054034,Nocera Umbra,F911,Umbria,Perugia,PG,157.164,5506,5584,1,532,0,0
054035,Norcia,F935,Umbria,Perugia,PG,275.567,4457,4556,1,612,0,0
054036,Paciano,G212,Umbria,Perugia,PG,16.9058,937,952,3,403,0,0
054037,Panicale,G308,Umbria,Perugia,PG,79.2571,5312,5332,3,425,0,0
054038,Passignano sul Trasimeno,G359,Umbria,Perugia,PG,81.332,5705,5662,3,264,0,0
054039,Perugia,G478,Umbria,Perugia,PG,449.6326,162050,162362,3,484,0,0
054040,Piegaro,G601,Umbria,Perugia,PG,99.0721,3347,3389,3,354,0,0
054041,Pietralunga,G618,Umbria,Perugia,PG,140.4151,2014,1990,1,566,0,0
054042,Poggiodomo,G758,Umbria,Perugia,PG,40.0939,84,99,1,969,0,0
054043,Preci,H015,Umbria,Perugia,PG,82.0198,686,683,1,599,0,0
054044,San Giustino,H935,Umbria,Perugia,PG,79.9787,11060,10956,3,330,0,0
054045,Sant'Anatolia di Narco,I263,Umbria,Perugia,PG,46.5485,486,526,1,339,0,0
054046,Scheggia e Pascelupo,I522,Umbria,Perugia,PG,64.1498,1246,1280,1,588,0,0
054047,Scheggino,I523,Umbria,Perugia,PG,35.8493,426,451,1,285,0,0
054048,Sellano,I585,Umbria,Perugia,PG,85.8382,944,1002,1,645,0,0
054049,Sigillo,I727,Umbria,Perugia,PG,26.4742,2299,2305,1,499,0,0
054050,Spello,I888,Umbria,Perugia,PG,61.6443,8210,8314,3,290,0,0
054051,Spoleto,I921,Umbria,Perugia,PG,348.1366,35983,36467,3,407,0,0
054052,Todi,L188,Umbria,Perugia,PG,222.8556,15481,15789,3,400,0,0
054053,Torgiano,L216,Umbria,Perugia,PG,37.6463,6585,6640,3,223,0,0
054054,Trevi,L397,Umbria,Perugia,PG,71.1852,7927,8127,3,419,0,0
054055,Tuoro sul Trasimeno,L466,Umbria,Perugia,PG,55.8847,3779,3743,3,314,0,0
054056,Umbertide,D786,Umbria,Perugia,PG,200.8311,16232,16358,3,252,0,0
054057,Valfabbrica,L573,Umbria,Perugia,PG,92.3024,3224,3246,3,297,0,0
054058,Vallo di Nera,L627,Umbria,Perugia,PG,36.2211,334,340,1,342,0,0
054059,Valtopina,L653,Umbria,Perugia,PG,40.5735,1288,1271,1,370,0,0
055001,Acquasparta,A045,Umbria,Terni,TR,81.6057,4351,4436,3,323,0,0
055002,Allerona,A207,Umbria,Terni,TR,82.6124,1687,1685,3,454,0,0
055003,Alviano,A242,Umbria,Terni,TR,23.8952,1330,1396,3,247,0,0
055004,Amelia,A262,Umbria,Terni,TR,132.4965,11474,11607,3,381,0,0
055005,Arrone,A439,Umbria,Terni,TR,41.032,2493,2561,1,229,0,0
055006,Attigliano,A490,Umbria,Terni,TR,10.512,1946,1969,3,92,0,0
055007,Baschi,A691,Umbria,Terni,TR,68.5685,2542,2590,3,173,0,0
055008,Calvi dell'Umbria,B446,Umbria,Terni,TR,46.006,1676,1697,3,406,0,0
055009,Castel Giorgio,C117,Umbria,Terni,TR,42.1436,2002,2034,3,553,0,0
055010,Castel Viscardo,C289,Umbria,Terni,TR,26.2156,2649,2731,3,504,0,0
055011,Fabro,D454,Umbria,Terni,TR,34.5501,2579,2626,3,357,0,0
055012,Ferentillo,D538,Umbria,Terni,TR,69.5861,1788,1822,1,257,0,0
055013,Ficulle,D570,Umbria,Terni,TR,64.6187,1562,1584,3,443,0,0
055014,Giove,E045,Umbria,Terni,TR,15.0881,1842,1846,3,297,0,0
055015,Guardea,E241,Umbria,Terni,TR,39.3808,1735,1750,3,387,0,0
055016,Lugnano in Teverina,E729,Umbria,Terni,TR,29.8297,1396,1431,3,424,0,0
055017,Montecastrilli,F457,Umbria,Terni,TR,62.4281,4795,4820,3,371,0,0
055018,Montecchio,F462,Umbria,Terni,TR,49.2172,1475,1559,3,366,0,0
055019,Montefranco,F510,Umbria,Terni,TR,10.0869,1255,1263,1,397,0,0
055020,Montegabbione,F513,Umbria,Terni,TR,51.059,1098,1120,3,591,0,0
055021,Monteleone d'Orvieto,F543,Umbria,Terni,TR,24.0978,1357,1369,3,489,0,0
055022,Narni,F844,Umbria,Terni,TR,197.9832,17769,18258,3,250,0,0
055023,Orvieto,G148,Umbria,Terni,TR,281.2685,19196,19689,3,320,0,0
055024,Otricoli,G189,Umbria,Terni,TR,27.4115,1697,1724,3,202,0,0
055025,Parrano,G344,Umbria,Terni,TR,40.0911,490,485,3,436,0,0
055026,Penna in Teverina,G432,Umbria,Terni,TR,10.0033,1022,1029,3,308,0,0
055027,Polino,G790,Umbria,Terni,TR,19.5678,220,207,1,833,0,0
055028,Porano,G881,Umbria,Terni,TR,13.6035,1840,1904,3,442,0,0
055029,San Gemini,H857,Umbria,Terni,TR,27.8956,4628,4769,3,349,0,0
055030,San Venanzo,I381,Umbria,Terni,TR,169.4519,2151,2182,3,469,0,0
055031,Stroncone,I981,Umbria,Terni,TR,71.1554,4613,4638,3,450,0,0
055032,Terni,L117,Umbria,Terni,TR,212.4261,106310,107165,3,134,0,0
055033,Avigliano Umbro,M258,Umbria,Terni,TR,51.3386,2317,2384,3,438,0,0
056001,Acquapendente,A040,Lazio,Viterbo,VT,131.6022,5225,5304,3,387,0,0
056002,Arlena di Castro,A412,Lazio,Viterbo,VT,21.8706,791,827,3,258,0,0
056003,Bagnoregio,A577,Lazio,Viterbo,VT,72.8084,3302,3482,3,487,0,0
056004,Barbarano Romano,A628,Lazio,Viterbo,VT,37.5635,985,990,3,338,0,0
056005,Bassano Romano,A704,Lazio,Viterbo,VT,37.5458,4611,4627,3,360,0,0
056006,Bassano in Teverina,A706,Lazio,Viterbo,VT,12.1676,1273,1251,3,318,0,0
056007,Blera,A857,Lazio,Viterbo,VT,92.9141,2886,3003,3,270,0,0
056008,Bolsena,A949,Lazio,Viterbo,VT,63.5723,3690,3739,3,321,0,0
056009,Bomarzo,A955,Lazio,Viterbo,VT,39.6448,1679,1692,3,254,0,0
056010,Calcata,B388,Lazio,Viterbo,VT,7.6323,902,915,3,226,0,0
056011,Canepina,B597,Lazio,Viterbo,VT,20.8478,2917,2913,3,492,0,0
056012,Canino,B604,Lazio,Viterbo,VT,124.0376,5021,5089,3,224,0,0
056013,Capodimonte,B663,Lazio,Viterbo,VT,61.2907,1650,1655,3,335,0,0
056014,Capranica,B688,Lazio,Viterbo,VT,40.9683,6341,6377,3,367,0,0
056015,Caprarola,B691,Lazio,Viterbo,VT,57.5769,5157,5218,3,494,0,0
056016,Carbognano,B735,Lazio,Viterbo,VT,17.4109,1973,1934,3,379,0,0
056017,Castel Sant'Elia,C269,Lazio,Viterbo,VT,23.9151,2431,2471,3,222,0,0
056018,Castiglione in Teverina,C315,Lazio,Viterbo,VT,19.8891,2297,2281,3,220,0,0
056019,Celleno,C446,Lazio,Viterbo,VT,23.8238,1314,1322,3,405,0,0
056020,Cellere,C447,Lazio,Viterbo,VT,37.1949,1092,1075,3,337,0,0
056021,Civita Castellana,C765,Lazio,Viterbo,VT,84.221,15070,15416,3,152,0,0
056022,Civitella d'Agliano,C780,Lazio,Viterbo,VT,32.9554,1453,1493,3,265,0,0
056023,Corchiano,C988,Lazio,Viterbo,VT,33.0307,3526,3594,3,205,0,0
056024,Fabrica di Roma,D452,Lazio,Viterbo,VT,34.786,8161,8133,3,300,0,0
056025,Faleria,D475,Lazio,Viterbo,VT,25.6785,2002,1997,3,202,0,0
056026,Farnese,D503,Lazio,Viterbo,VT,52.3751,1350,1382,3,346,0,0
056027,Gallese,D870,Lazio,Viterbo,VT,37.1734,2543,2623,3,144,0,0
056028,Gradoli,E126,Lazio,Viterbo,VT,43.8083,1228,1280,3,466,0,0
056029,Graffignano,E128,Lazio,Viterbo,VT,29.1023,2073,2120,3,188,0,0
056030,Grotte di Castro,E210,Lazio,Viterbo,VT,33.42,2379,2442,3,472,0,0
056031,Ischia di Castro,E330,Lazio,Viterbo,VT,104.9434,2116,2188,3,406,0,0
056032,Latera,E467,Lazio,Viterbo,VT,22.4295,778,777,3,503,0,0
056033,Lubriano,E713,Lazio,Viterbo,VT,16.6905,858,888,3,463,0,0
056034,Marta,E978,Lazio,Viterbo,VT,33.5405,3200,3271,3,313,0,0
056035,Montalto di Castro,F419,Lazio,Viterbo,VT,190.0462,8671,8795,5,38,1,0
056036,Montefiascone,F499,Lazio,Viterbo,VT,104.9301,12951,13020,3,607,0,0
056037,Monte Romano,F603,Lazio,Viterbo,VT,86.2375,1862,1915,3,239,0,0
056038,Monterosi,F606,Lazio,Viterbo,VT,10.6835,4759,4775,3,280,0,0
056039,Nepi,F868,Lazio,Viterbo,VT,83.7096,9535,9318,3,229,0,0
056040,Onano,G065,Lazio,Viterbo,VT,24.5076,865,912,3,491,0,0
056041,Oriolo Romano,G111,Lazio,Viterbo,VT,19.3109,3696,3728,3,428,0,0
056042,Orte,G135,Lazio,Viterbo,VT,69.559,9120,9055,3,137,0,0
056043,Piansano,G571,Lazio,Viterbo,VT,26.605,2016,1886,3,410,0,0
056044,Proceno,H071,Lazio,Viterbo,VT,42.0138,536,528,3,420,0,0
056045,Ronciglione,H534,Lazio,Viterbo,VT,52.5258,8390,8417,3,443,0,0
056046,Villa San Giovanni in Tuscia,H913,Lazio,Viterbo,VT,5.2792,1217,1202,3,338,0,0
056047,San Lorenzo Nuovo,H969,Lazio,Viterbo,VT,26.735,2007,1994,3,497,0,0
056048,Soriano nel Cimino,I855,Lazio,Viterbo,VT,78.5355,7853,8021,3,481,0,0
056049,Sutri,L017,Lazio,Viterbo,VT,60.9412,6707,6597,3,302,0,0
056050,Tarquinia,D024,Lazio,Viterbo,VT,279.6282,15856,16075,5,139,1,0
056051,Tessennano,L150,Lazio,Viterbo,VT,14.731,291,288,3,295,0,0
056052,Tuscania,L310,Lazio,Viterbo,VT,208.6814,8205,8242,3,172,0,0
056053,Valentano,L569,Lazio,Viterbo,VT,43.4947,2848,2762,3,540,0,0
056054,Vallerano,L612,Lazio,Viterbo,VT,15.4534,2376,2442,3,397,0,0
056055,Vasanello,A701,Lazio,Viterbo,VT,28.9622,3961,3979,3,273,0,0
056056,Vejano,L713,Lazio,Viterbo,VT,44.3071,2156,2154,3,389,0,0
056057,Vetralla,L814,Lazio,Viterbo,VT,113.7711,13358,13384,3,312,0,0
056058,Vignanello,L882,Lazio,Viterbo,VT,20.5272,4252,4299,3,364,0,0
056059,Viterbo,M082,Lazio,Viterbo,VT,406.2267,66393,65931,3,330,0,0
056060,Vitorchiano,M086,Lazio,Viterbo,VT,30.143,5250,5249,3,285,0,0
057001,Accumoli,A019,Lazio,Rieti,RI,87.3429,503,547,1,709,0,0
057002,Amatrice,A258,Lazio,Rieti,RI,174.3849,2181,2293,1,952,0,0
057003,Antrodoco,A315,Lazio,Rieti,RI,63.9043,2258,2356,1,487,0,0
057004,Ascrea,A464,Lazio,Rieti,RI,13.9761,203,215,1,763,0,0
057005,Belmonte in Sabina,A765,Lazio,Rieti,RI,23.6446,633,645,1,754,0,0
057006,Borbona,A981,Lazio,Rieti,RI,47.9481,577,589,1,755,0,0
057007,Borgorose,B008,Lazio,Rieti,RI,145.8042,4213,4247,1,718,0,0
057008,Borgo Velino,A996,Lazio,Rieti,RI,18.2929,903,940,1,464,0,0
057009,Cantalice,B627,Lazio,Rieti,RI,37.624,2414,2457,1,613,0,0
057010,Cantalupo in Sabina,B631,Lazio,Rieti,RI,10.6212,1657,1642,3,295,0,0
057011,Casaprota,B934,Lazio,Rieti,RI,14.5461,675,691,3,521,0,0
057012,Casperia,A472,Lazio,Rieti,RI,25.3087,1197,1199,3,386,0,0
057013,Castel di Tora,C098,Lazio,Rieti,RI,15.4912,273,268,1,568,0,0
057014,Castelnuovo di Farfa,C224,Lazio,Rieti,RI,8.8422,983,1020,3,353,0,0
057015,Castel Sant'Angelo,C268,Lazio,Rieti,RI,31.2697,1182,1195,1,441,0,0
057016,Cittaducale,C746,Lazio,Rieti,RI,71.2532,6397,6447,1,486,0,0
057017,Cittareale,C749,Lazio,Rieti,RI,59.6602,374,413,1,1015,0,0
057018,Collalto Sabino,C841,Lazio,Rieti,RI,22.3697,383,390,1,942,0,0
057019,Colle di Tora,C857,Lazio,Rieti,RI,14.3718,349,362,1,551,0,0
057020,Collegiove,C859,Lazio,Rieti,RI,10.6126,129,130,1,987,0,0
057021,Collevecchio,C876,Lazio,Rieti,RI,26.9475,1611,1548,3,241,0,0
057022,Colli sul Velino,C880,Lazio,Rieti,RI,12.7551,461,458,1,476,0,0
057023,Concerviano,C946,Lazio,Rieti,RI,21.3896,280,278,1,575,0,0
057024,Configni,C959,Lazio,Rieti,RI,22.926,567,586,3,556,0,0
057025,Contigliano,C969,Lazio,Rieti,RI,53.5447,3670,3689,1,431,0,0
057026,Cottanello,D124,Lazio,Rieti,RI,36.6914,529,530,1,548,0,0
057027,Fara in Sabina,D493,Lazio,Rieti,RI,54.9624,13885,13848,3,493,0,0
057028,Fiamignano,D560,Lazio,Rieti,RI,100.618,1162,1205,1,982,0,0
057029,Forano,D689,Lazio,Rieti,RI,17.6853,3268,3078,3,221,0,0
057030,Frasso Sabino,D785,Lazio,Rieti,RI,4.3898,734,736,3,418,0,0
057031,Greccio,E160,Lazio,Rieti,RI,17.8535,1459,1514,1,396,0,0
057032,Labro,E393,Lazio,Rieti,RI,11.7424,346,372,1,599,0,0
057033,Leonessa,E535,Lazio,Rieti,RI,204.0155,2051,2149,1,976,0,0
057034,Longone Sabino,E681,Lazio,Rieti,RI,34.3338,513,541,1,778,0,0
057035,Magliano Sabina,E812,Lazio,Rieti,RI,43.1623,3452,3483,3,231,0,0
057036,Marcetelli,E927,Lazio,Rieti,RI,11.0838,53,69,1,914,0,0
057037,Micigliano,F193,Lazio,Rieti,RI,36.8517,120,115,1,910,0,0
057038,Mompeo,F319,Lazio,Rieti,RI,10.8922,519,504,3,456,0,0
057039,Montasola,F430,Lazio,Rieti,RI,12.7472,396,404,3,597,0,0
057040,Montebuono,F446,Lazio,Rieti,RI,19.6814,837,835,3,322,0,0
